模型,類型,遞延期,Water_Var,變數,角色,係數,穩健SE,t值,p值,顯著性,N,公司數,adj_R2
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,dLNREV,β1,0.37546893464262876,0.024406203808305275,15.384159601046152,2.090734325833953e-53,***,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,DEC_x_dREV,β2(黏性),-0.12149229117359554,0.27342091945060487,-0.4443416086000832,0.6567956229118277,,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,WasteFine_D_dREV_l2,β3(三重交乘),-0.0009184306630179744,0.001759517854746576,-0.521978598023523,0.6016852319897782,,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,WasteFine_l2,β4(水主效果),-0.0003631919553557637,0.0003197596965013781,-1.1358278086000073,0.2560286362652199,,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,SIZE_D_dREV,控制交乘,0.015946169075444282,0.016099160640108648,0.9904969229089367,0.32193129243809226,,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,AI_D_dREV,控制交乘,-0.005814953911595972,0.002251372625158058,-2.582848279585763,0.009798840409960553,***,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,EI_D_dREV,控制交乘,14.596381527930882,102.79416303619566,0.14199620967575013,0.8870829995912186,,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,ROA_D_dREV,控制交乘,0.022339344726834125,0.006075245054292354,3.677110063412284,0.0002358912767940399,***,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,LEV_D_dREV,控制交乘,-0.0024015023203510888,0.0008248330013244226,-2.911501257218165,0.003596964599354631,***,4002,892,0.3516920320696909
模型5 廢棄物裁罰金額 L2(t-2),廢棄物穩健,2,WasteFine_l2,SUCC_DEC_D_dREV,控制交乘,0.040530183856253774,0.04032526226215959,1.0050817175784736,0.31485750268407053,,4002,892,0.3516920320696909
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,dLNREV,β1,0.3687652933723485,0.019069587550783192,19.33787463364425,2.57887077604941e-83,***,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,DEC_x_dREV,β2(黏性),-0.06270764832020156,0.1410404026695091,-0.4446076949109424,0.6566032856275067,,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,WaterInt_D_dREV,β3(三重交乘),-0.030502838579036153,0.023578872067834426,-1.2936513032210386,0.19578589300039007,,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,WATER_INTENSITY,β4(水主效果),-0.012891827031195714,0.00345477887733039,-3.73159252413793,0.00019027309971370452,***,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,SIZE_D_dREV,控制交乘,0.003203058672363415,0.008881995343164827,0.3606237729935696,0.7183807152899859,,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,AI_D_dREV,控制交乘,-0.0037862272998089295,0.001605008671445714,-2.359007379317446,0.018323891387597997,**,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,EI_D_dREV,控制交乘,-95.08107492096732,60.96687211120045,-1.5595531085725427,0.11886552497111313,,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,ROA_D_dREV,控制交乘,0.014994127381933828,0.0041940833074076145,3.5750666553168156,0.00035013867952329137,***,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,LEV_D_dREV,控制交乘,0.0008624076862815458,0.0006947889946968116,1.2412512185197735,0.2145129591972187,,8484,1558,0.35073336094114593
模型6 用水密集度 L0(當期),用水密集度,0,WATER_INTENSITY,SUCC_DEC_D_dREV,控制交乘,0.022500876052543622,0.0240474516835829,0.9356865063546372,0.34943462010675186,,8484,1558,0.35073336094114593
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,dLNREV,β1,0.3836490570122899,0.021969457726696923,17.462836897703028,2.749257665306127e-68,***,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,DEC_x_dREV,β2(黏性),-0.19637241711441544,0.14568710655414566,-1.3479052591481884,0.1776888563596286,,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,WaterInt_D_dREV_l1,β3(三重交乘),-0.019019973595597706,0.03021582944595301,-0.6294705108002642,0.5290410687582106,,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,WaterInt_l1,β4(水主效果),-0.010681085170024529,0.004386301943650748,-2.4351002979823573,0.014887662416976219,**,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,SIZE_D_dREV,控制交乘,0.008947621779109259,0.009054165518318568,0.9882326274029619,0.32303873237601166,,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,AI_D_dREV,控制交乘,-0.004744556017798724,0.0018974704886015774,-2.5004636679727383,0.012403085446319465,**,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,EI_D_dREV,控制交乘,-61.8669851410018,72.21351396539201,-0.8567230943871705,0.39159793689131894,,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,ROA_D_dREV,控制交乘,0.015474022688549378,0.0038664242432003082,4.002153337353703,6.276859595803595e-05,***,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,LEV_D_dREV,控制交乘,0.0013723732791805267,0.0007440199534269442,1.8445382719366556,0.0651047335687476,*,7176,1449,0.350852691759334
模型6 用水密集度 L1(t-1),用水密集度,1,WaterInt_l1,SUCC_DEC_D_dREV,控制交乘,0.02351876051947789,0.026888808105686453,0.8746672752112109,0.3817549709412914,,7176,1449,0.350852691759334
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,dLNREV,β1,0.3982628842674927,0.023348904426640293,17.05702661633616,3.099345300497701e-65,***,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,DEC_x_dREV,β2(黏性),-0.3568642849240817,0.15689351779359137,-2.274563601751675,0.02293212166929278,**,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,WaterInt_D_dREV_l2,β3(三重交乘),-0.016374487389918386,0.023555359481875197,-0.6951491189305697,0.48696185511345524,,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,WaterInt_l2,β4(水主效果),-0.022107617260315248,0.005970265310077858,-3.7029539077597446,0.00021310361114086214,***,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,SIZE_D_dREV,控制交乘,0.016843908835785328,0.009557001291917175,1.762467987739109,0.07799026045411424,*,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,AI_D_dREV,控制交乘,-0.007016748683287552,0.001979905448185753,-3.5439817036299437,0.0003941325958599386,***,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,EI_D_dREV,控制交乘,87.71979849960394,83.06604993897055,1.0560246763154446,0.29095694117459847,,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,ROA_D_dREV,控制交乘,0.018902831499570467,0.0032349027528482555,5.8434002329519705,5.114593479422455e-09,***,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,LEV_D_dREV,控制交乘,0.0013070920423554862,0.0008416367240095586,1.5530358943090052,0.12041455957527719,,5874,1319,0.3591164069924223
模型6 用水密集度 L2(t-2),用水密集度,2,WaterInt_l2,SUCC_DEC_D_dREV,控制交乘,0.03127216466643505,0.031925028422654926,0.9795500963201466,0.3273082486095221,,5874,1319,0.3591164069924223
