證券代碼,西元年份,Industry,Year,Y_dLNSGA,dLNREV,D,Water_Rate,Water_Disc,Water_Disc_GRI,Waste_Intensity,Waste_Disc,Waste_Fine,Size,AI,EI,ROA,Lev,Decrease,D_x_dREV,WaterRate_D_dREV,WaterDisc_D_dREV,WaterDiscGRI_D_dREV,WasteInt_D_dREV,WasteDisc_D_dREV,WasteFine_D_dREV,Size_D_dREV,AI_D_dREV,EI_D_dREV,ROA_D_dREV,Lev_D_dREV,Decrease_D_dREV,WaterRate_l1,WaterRate_D_dREV_l1,WaterRate_l2,WaterRate_D_dREV_l2,WaterDisc_l1,WaterDisc_D_dREV_l1,WaterDisc_l2,WaterDisc_D_dREV_l2,WaterDiscGRI_l1,WaterDiscGRI_D_dREV_l1,WaterDiscGRI_l2,WaterDiscGRI_D_dREV_l2,WaterRateProc_l1,WaterRateProc_D_dREV_l1,WaterRateProc_l2,WaterRateProc_D_dREV_l2,WasteInt_l1,WasteInt_D_dREV_l1,WasteInt_l2,WasteInt_D_dREV_l2,WasteDisc_l1,WasteDisc_D_dREV_l1,WasteDisc_l2,WasteDisc_D_dREV_l2,WasteFine_l1,WasteFine_D_dREV_l1,WasteFine_l2,WasteFine_D_dREV_l2,TSE代碼,TSE產業,WaterUse
1101,2014,提煉與礦產加工,2014,-0.006379700801558,0.0189990939748696,0.0,,1.0,0.0,,,5.0,19.49480849104849,2.474048852689441,7.420190129441667e-06,1.54,44.66,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1101,2015,提煉與礦產加工,2015,-0.0325500474347144,-0.2335670569939694,1.0,,1.0,0.0,,,5.0,19.495909608918225,3.1284078314350583,8.806662439753356e-06,0.9,46.95,0.0,-0.2335670569939694,,-0.2335670569939694,-0.0,,,-1.167835284969847,-4.553602230775478,-0.7306930102651725,-2.0569462279925217e-06,-0.21021035129457247,-10.965973325866864,-0.0,,,,,1.0,-0.2335670569939694,1.0,-0.2335670569939694,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,5.0,-1.167835284969847,6.0,-1.4014023419638164,M1100,水泥工業,高耗水
1101,2016,提煉與礦產加工,2016,0.0188860309139791,-0.044917985801625,1.0,,1.0,0.0,,0.0,1.0,19.40271687838964,2.9809720850178865,9.043781347448837e-06,1.18,44.79,1.0,-0.044917985801625,,-0.044917985801625,-0.0,,-0.0,-0.044917985801625,-0.8715309612564557,-0.1338992617898739,-4.0622844215770786e-07,-0.053003223245917504,-2.0118765840547836,-0.044917985801625,,,,,1.0,-0.044917985801625,1.0,-0.044917985801625,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,5.0,-0.22458992900812502,5.0,-0.22458992900812502,M1100,水泥工業,高耗水
1101,2017,提煉與礦產加工,2017,0.0006387860978023,0.0931869464447388,0.0,,1.0,0.0,,0.0,2.0,19.423358504284497,2.7723743796470526,8.51373084746226e-06,1.41,43.99,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,1.0,0.0,5.0,0.0,M1100,水泥工業,高耗水
1101,2018,提煉與礦產加工,2018,0.0889735805156295,0.2369214662631904,0.0,,1.0,0.0,,0.0,8.0,19.65639962077693,2.761637442366885,6.990672035695415e-06,1.87,42.64,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,M1100,水泥工業,高耗水
1101,2019,提煉與礦產加工,2019,0.0614472590454138,-0.0146465991124422,1.0,,1.0,0.0,,0.0,1.0,19.722185943495603,2.9929415562318744,8.103726790743221e-06,1.92,43.27,0.0,-0.0146465991124422,,-0.0146465991124422,-0.0,,-0.0,-0.0146465991124422,-0.2888629511354227,-0.043836415141097144,-1.1869203762077373e-07,-0.02812147029588902,-0.633758343595374,-0.0,,,,,1.0,-0.0146465991124422,1.0,-0.0146465991124422,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,0.0,-0.0,8.0,-0.1171727928995376,2.0,-0.0292931982248844,M1100,水泥工業,高耗水
1101,2020,提煉與礦產加工,2020,0.082089039146302,-0.071003948164261,1.0,,1.0,1.0,,2.0,2.0,19.78039043341649,3.4057498647318143,9.425775545685732e-06,1.99,43.82,1.0,-0.071003948164261,,-0.071003948164261,-0.071003948164261,,-0.142007896328522,-0.142007896328522,-1.4044858170031487,-0.24182168685585667,-6.692672782538287e-07,-0.1412978568468794,-3.111393008557917,-0.071003948164261,,,,,1.0,-0.071003948164261,1.0,-0.071003948164261,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,0.0,-0.0,1.0,-0.071003948164261,8.0,-0.568031585314088,M1100,水泥工業,高耗水
1101,2021,提煉與礦產加工,2021,0.0943322682738401,-0.0661985741954396,1.0,,1.0,1.0,,2.0,3.0,19.906106517839337,4.126294540548646,1.0407183191050136e-05,1.27,48.91,1.0,-0.0661985741954396,,-0.0661985741954396,-0.0661985741954396,,-0.1323971483908792,-0.1985957225863188,-1.3177558692635112,-0.27315481529474694,-6.889406886382643e-07,-0.0840721892282083,-3.237772263898951,-0.0661985741954396,,,,,1.0,-0.0661985741954396,1.0,-0.0661985741954396,1.0,-0.0661985741954396,0.0,-0.0,,,,,,,,,2.0,-0.1323971483908792,0.0,-0.0,2.0,-0.1323971483908792,1.0,-0.0661985741954396,M1100,水泥工業,高耗水
1101,2022,提煉與礦產加工,2022,0.2679857120846076,0.0623654828644539,0.0,,1.0,1.0,,5.0,0.0,19.948494113771456,4.044677873565302,1.0067611339223504e-05,0.72,48.29,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1101,2023,提煉與礦產加工,2023,0.157497618177878,-0.0413541048015879,1.0,,1.0,1.0,0.012,5.0,1.0,19.96704790448176,4.294391234232912,1.0822002439112855e-05,0.7,45.91,0.0,-0.0413541048015879,,-0.0413541048015879,-0.0413541048015879,-0.0004962492576190548,-0.20677052400793952,-0.0413541048015879,-0.8257193916202649,-0.17759070515948827,-4.475342230301129e-07,-0.02894787336111153,-1.8985669514409005,-0.0,,,,,1.0,-0.0413541048015879,1.0,-0.0413541048015879,1.0,-0.0413541048015879,1.0,-0.0413541048015879,,,,,,,,,5.0,-0.20677052400793952,2.0,-0.0827082096031758,0.0,-0.0,3.0,-0.1240623144047637,M1100,水泥工業,高耗水
1101,2024,提煉與礦產加工,2024,0.3956422541999167,0.3466557110291361,0.0,,1.0,1.0,0.9691,4.0,4.0,20.201402263534305,3.8382189932479625,7.871596041644068e-06,1.08,48.11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,0.012,0.0,,,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1102,2014,提煉與礦產加工,2014,0.195276835301204,0.1016795596748743,0.0,,1.0,0.0,,,3.0,19.460317869490467,3.640668253958017,7.453341215080758e-06,1.1,42.82,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1102,2015,提煉與礦產加工,2015,0.0466531899101916,-0.1586390197280458,1.0,,1.0,0.0,,,1.0,19.41421843534335,4.074332121239184,8.779938534395937e-06,0.31,42.66,0.0,-0.1586390197280458,,-0.1586390197280458,-0.0,,,-0.1586390197280458,-3.0798525813690243,-0.6463480537598737,-1.3928408423690666e-06,-0.0491780961156942,-6.767540581598434,-0.0,,,,,1.0,-0.1586390197280458,1.0,-0.1586390197280458,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,3.0,-0.4759170591841374,0.0,-0.0,M1100,水泥工業,高耗水
1102,2016,提煉與礦產加工,2016,-0.2482233750496032,-0.0840096970280654,1.0,,1.0,0.0,,0.0,2.0,19.289757366030663,3.912808741612889,9.50018368662586e-06,0.98,41.01,1.0,-0.0840096970280654,,-0.0840096970280654,-0.0,,-0.0,-0.1680193940561308,-1.620526672065129,-0.32871387691166465,-7.981075532244079e-07,-0.0823295030875041,-3.445237675120962,-0.0840096970280654,,,,,1.0,-0.0840096970280654,1.0,-0.0840096970280654,0.0,-0.0,0.0,-0.0,86.3,-7.250036853522044,,,,,,,,,,,1.0,-0.0840096970280654,3.0,-0.25202909108419624,M1100,水泥工業,高耗水
1102,2017,提煉與礦產加工,2017,0.1490419936803064,0.1342094618521123,0.0,,1.0,0.0,,0.0,8.0,19.325159378881896,3.5446804516623334,8.192248514541615e-06,1.09,40.99,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.73,0.0,86.3,0.0,,,,,0.0,0.0,,,2.0,0.0,1.0,0.0,M1100,水泥工業,高耗水
1102,2018,提煉與礦產加工,2018,0.099031973195995,0.2057733610792453,0.0,,0.0,0.0,,0.0,0.0,19.447395940822503,3.2605999631041183,6.178121526850443e-06,1.21,43.03,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.9,0.0,85.73,0.0,,,,,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1102,2019,提煉與礦產加工,2019,0.1546422654961716,0.103892419633798,0.0,,1.0,0.0,,0.0,1.0,19.51018000819509,3.129279742788086,5.210580012187705e-06,1.91,43.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,85.9,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,M1100,水泥工業,高耗水
1102,2020,提煉與礦產加工,2020,0.0379293354704692,-0.1726026173660066,1.0,,0.0,1.0,,0.0,0.0,19.50953509509186,3.716418992429354,6.204730331286314e-06,1.99,42.82,0.0,-0.1726026173660066,,-0.0,-0.1726026173660066,,-0.0,-0.0,-3.3673968210068175,-0.6414636453220436,-1.070952695230267e-06,-0.3434792085583531,-7.390844075612403,-0.0,,,,,1.0,-0.1726026173660066,0.0,-0.0,0.0,-0.0,0.0,-0.0,85.16,-14.698838894889121,,,,,,,0.0,-0.0,0.0,-0.0,1.0,-0.1726026173660066,0.0,-0.0,M1100,水泥工業,高耗水
1102,2021,提煉與礦產加工,2021,-0.046045881463371,0.1623944493558013,0.0,,1.0,1.0,,0.0,0.0,19.57458919001826,3.3717106059340884,5.20023632255962e-06,1.51,43.14,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,85.16,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,M1100,水泥工業,高耗水
1102,2022,提煉與礦產加工,2022,-0.0930324687418338,-0.0314580089715264,1.0,,1.0,1.0,,5.0,,19.597004184328625,3.5583367017074146,5.454219977185777e-06,0.31,43.18,0.0,-0.0314580089715264,,-0.0314580089715264,-0.0314580089715264,,-0.15729004485763198,,-0.6164827334456502,-0.1119381878860235,-1.715789009749887e-07,-0.009751982781173183,-1.3583568273905098,-0.0,,,,,1.0,-0.0314580089715264,0.0,-0.0,1.0,-0.0314580089715264,1.0,-0.0314580089715264,,,,,,,,,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,M1100,水泥工業,高耗水
1102,2023,提煉與礦產加工,2023,-0.0672411342877961,-0.098626550124198,1.0,,1.0,1.0,0.0297,5.0,2.0,19.634782628501384,4.078373313970255,5.862118444369629e-06,0.49,43.02,1.0,-0.098626550124198,,-0.098626550124198,-0.098626550124198,-0.002929208538688681,-0.49313275062099005,-0.197253100248396,-1.936510873087624,-0.4022358900754789,-5.781605185876068e-07,-0.048327009560857025,-4.242914186342999,-0.098626550124198,,,,,1.0,-0.098626550124198,1.0,-0.098626550124198,1.0,-0.098626550124198,1.0,-0.098626550124198,,,,,,,,,5.0,-0.49313275062099005,0.0,-0.0,,,0.0,-0.0,M1100,水泥工業,高耗水
1102,2024,提煉與礦產加工,2024,0.0543416081625505,-0.0086998865573626,1.0,,1.0,1.0,0.0348,5.0,0.0,19.620124981782112,4.054147581125384,5.864470116352431e-06,1.33,38.27,1.0,-0.0086998865573626,,-0.0086998865573626,-0.0086998865573626,-0.00030275605219621843,-0.043499432786812994,-0.0,-0.1706928615827803,-0.03527062404259682,-5.102022473130919e-08,-0.011570849121292257,-0.3329446585502667,-0.0086998865573626,,,,,1.0,-0.0086998865573626,1.0,-0.0086998865573626,1.0,-0.0086998865573626,1.0,-0.0086998865573626,,,,,0.0297,-0.00025838663075366923,,,5.0,-0.043499432786812994,5.0,-0.043499432786812994,2.0,-0.0173997731147252,,,M1100,水泥工業,高耗水
1103,2014,提煉與礦產加工,2014,0.0099693384255736,-0.0806235517980216,1.0,,1.0,0.0,,,,17.332013211864464,8.54981301200756,1.803089428664449e-05,-0.27,42.73,1.0,-0.0806235517980216,,-0.0806235517980216,-0.0,,,,-1.3973684649507492,-0.6893162922369905,-1.4537147394839338e-06,0.021768358985465832,-3.4450443683294627,-0.0806235517980216,,,,,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,,,M1100,水泥工業,高耗水
1103,2015,提煉與礦產加工,2015,-0.0307285976055418,-0.3315473219262284,1.0,,1.0,0.0,,,0.0,17.12543447464798,9.687903035500558,2.901094951068788e-05,2.27,48.7,1.0,-0.3315473219262284,,-0.3315473219262284,-0.0,,,-0.0,-5.677891936892644,-3.2119983065011883,-9.618502616805592e-06,-0.7526124207725384,-16.146354577807323,-0.3315473219262284,,,,,1.0,-0.3315473219262284,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,0.0,-0.0,M1100,水泥工業,高耗水
1103,2016,提煉與礦產加工,2016,0.1758016988231681,0.1052373884385957,0.0,,1.0,0.0,,0.0,,17.07855319002477,8.320807658135335,2.388390511402176e-05,0.58,39.48,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,M1100,水泥工業,高耗水
1103,2017,提煉與礦產加工,2017,-0.0772316515777706,-0.4044400587651999,1.0,,0.0,0.0,,0.0,,17.159007708441735,13.513023195665982,3.626634192384354e-05,3.25,31.98,0.0,-0.4044400587651999,,-0.0,-0.0,,-0.0,,-6.9397900859546935,-5.465207895350659,-1.4667561458878115e-05,-1.3144301909868996,-12.933993079311092,-0.0,,,,,1.0,-0.4044400587651999,1.0,-0.4044400587651999,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,,,,,0.0,-0.0,M1100,水泥工業,高耗水
1103,2018,提煉與礦產加工,2018,-0.2664548382822325,-0.0015286488477155,1.0,,0.0,0.0,,0.0,0.0,17.2807972661412,15.286530912260814,3.823349770551222e-05,-1.23,34.6,1.0,-0.0015286488477155,,-0.0,-0.0,,-0.0,-0.0,-0.02641627082849191,-0.023367737864594864,-5.844559221166447e-08,0.001880238082690065,-0.0528912501309563,-0.0015286488477155,,,,,0.0,-0.0,1.0,-0.0015286488477155,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,0.0,-0.0,,,,,M1100,水泥工業,高耗水
1103,2019,提煉與礦產加工,2019,0.4795864396273597,-0.1049163623060245,1.0,,0.0,0.0,,0.0,0.0,17.47188319420554,20.55233168542284,4.830143492416675e-05,-0.4,38.85,1.0,-0.1049163623060245,,-0.0,-0.0,,-0.0,-0.0,-1.8330864273718088,-2.1562758773414097,-5.067610846404743e-06,0.0419665449224098,-4.076000675589052,-0.1049163623060245,,,,,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,M1100,水泥工業,高耗水
1103,2020,提煉與礦產加工,2020,-0.0489010826754299,0.0885390030683783,0.0,,0.0,0.0,,0.0,,17.520416572922187,19.74635217256756,4.372291911697192e-05,3.26,38.45,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1103,2021,提煉與礦產加工,2021,-0.0806238493326283,0.0756843629606613,0.0,,0.0,0.0,,0.0,0.0,17.510562199877374,18.127498475399666,4.143670048562011e-05,0.24,35.62,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,M1100,水泥工業,高耗水
1103,2022,提煉與礦產加工,2022,-0.0525374155557116,0.0149335138172421,0.0,,0.0,0.0,,0.0,0.0,17.41156816879508,16.1755766954983,4.082250242827331e-05,0.2,39.65,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,M1100,水泥工業,高耗水
1103,2023,提煉與礦產加工,2023,-0.0268772339160854,0.2561418019597958,0.0,,0.0,0.0,0.1526,0.0,,17.411845190144827,12.523886147157748,3.29717545403995e-05,-0.03,38.52,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1103,2024,提煉與礦產加工,2024,0.1327459960927406,0.0250224181524352,0.0,,0.0,0.0,0.1298,0.0,,17.373086991929355,11.750045304464424,2.981217991684077e-05,-0.45,38.45,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1526,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,M1100,水泥工業,高耗水
1104,2014,提煉與礦產加工,2014,0.0531978969546198,0.0980857749576546,0.0,,1.0,0.0,,,0.0,16.779894362778563,3.3304253815870504,5.000082475587226e-05,1.81,18.49,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1104,2015,提煉與礦產加工,2015,-0.0042651113606133,-0.1196205133754162,1.0,,1.0,0.0,,,2.0,16.80978531986401,3.867512395543472,6.04211938182147e-05,2.4,19.88,0.0,-0.1196205133754162,,-0.1196205133754162,-0.0,,,-0.2392410267508324,-2.0107951496926675,-0.4626338182406958,-7.227614223290366e-06,-0.28708923210099885,-2.3780558059032737,-0.0,,,,,1.0,-0.1196205133754162,0.0,-0.0,0.0,-0.0,0.0,-0.0,9.29,-1.1112745692576163,,,,,,,,,,,0.0,-0.0,1.0,-0.1196205133754162,M1100,水泥工業,高耗水
1104,2016,提煉與礦產加工,2016,0.0312595964382964,-0.1107926875066116,1.0,,1.0,0.0,,0.0,3.0,16.828451410905032,4.402049760298074,7.161093669917717e-05,2.4,19.42,1.0,-0.1107926875066116,,-0.1107926875066116,-0.0,,-0.0,-0.3323780625198348,-1.8644693583885983,-0.48771492348125906,-7.93396813176768e-06,-0.2659024500158678,-2.1515939913783977,-0.1107926875066116,,,,,1.0,-0.1107926875066116,1.0,-0.1107926875066116,0.0,-0.0,0.0,-0.0,9.29,-1.0292640669364217,9.29,-1.0292640669364217,,,,,,,,,2.0,-0.2215853750132232,0.0,-0.0,M1100,水泥工業,高耗水
1104,2017,提煉與礦產加工,2017,0.0310086728311524,-0.0480449525862809,1.0,,1.0,0.0,,0.0,2.0,16.87088852728408,4.818932141093065,7.445448470232734e-05,1.86,19.19,1.0,-0.0480449525862809,,-0.0480449525862809,-0.0,,-0.0,-0.0960899051725618,-0.810561039381794,-0.23152536623532138,-3.5771621873592936e-06,-0.08936361181048248,-0.9219826401307305,-0.0480449525862809,,,,,1.0,-0.0480449525862809,1.0,-0.0480449525862809,0.0,-0.0,0.0,-0.0,9.29,-0.44633760952654955,9.29,-0.44633760952654955,,,,,0.0,-0.0,,,3.0,-0.14413485775884272,2.0,-0.0960899051725618,M1100,水泥工業,高耗水
1104,2018,提煉與礦產加工,2018,0.0019455835606194,0.0818228613819638,0.0,,1.0,0.0,,0.0,2.0,16.932423289394446,4.722150247417169,6.797749589311344e-05,1.35,21.03,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,9.29,0.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,M1100,水泥工業,高耗水
1104,2019,提煉與礦產加工,2019,0.0682442913504886,0.0459349813727989,0.0,,1.0,0.0,,0.0,1.0,16.96832918375378,4.675028082811481,8.030795102653339e-05,1.92,22.64,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.49,0.0,9.3,0.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1104,2020,提煉與礦產加工,2020,-0.0047748894891821,0.0806587500167452,0.0,,1.0,1.0,,0.0,5.0,16.99784421676687,4.4419410429033706,7.813915293103832e-05,1.63,22.06,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,9.49,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,M1100,水泥工業,高耗水
1104,2021,提煉與礦產加工,2021,0.0184947534080919,0.1136156041257425,0.0,,0.0,1.0,,0.0,1.0,17.038251782540023,4.128373131119423,7.320154095001125e-05,1.5,22.76,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.75,0.0,8.28,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,M1100,水泥工業,高耗水
1104,2022,提煉與礦產加工,2022,0.2197056072710772,0.1489906044383637,0.0,15.0,1.0,1.0,,0.0,0.0,17.14097436484515,3.941712967890621,7.100552468334866e-05,2.68,22.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,8.75,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,M1100,水泥工業,高耗水
1104,2023,提煉與礦產加工,2023,0.0778460095776765,0.100578093738239,0.0,13.0,1.0,1.0,2.3022,0.0,1.0,17.15446225459672,3.612952077845145,6.8953478446655e-05,1.73,19.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,M1100,水泥工業,高耗水
1104,2024,提煉與礦產加工,2024,-0.0489738073736631,0.0192149955656173,0.0,17.0,1.0,1.0,1.564,0.0,2.0,17.204213744559276,3.724980744892902,6.73897316656554e-05,1.37,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2.3022,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1108,2014,提煉與礦產加工,2014,-0.0262037751655714,0.0414316505385929,0.0,,1.0,0.0,,,0.0,15.939361133041196,1.6477474607350524,8.511337515315974e-05,1.38,44.82,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,M1100,水泥工業,高耗水
1108,2015,提煉與礦產加工,2015,0.0647690956771338,-0.0107419758758187,1.0,,1.0,0.0,,,0.0,15.876724735968445,1.5644193905507142,9.5790915317047e-05,0.9,38.32,0.0,-0.0107419758758187,,-0.0107419758758187,-0.0,,,-0.0,-0.17054739410078704,-0.016804955352958766,-1.0289837014583108e-06,-0.00966777828823683,-0.4116325155613726,-0.0,,,,,1.0,-0.0107419758758187,0.0,-0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,1.0,-0.0107419758758187,M1100,水泥工業,高耗水
1108,2016,提煉與礦產加工,2016,-0.1766957255917809,-0.1665308204629756,1.0,,1.0,0.0,,0.0,1.0,15.863544504437572,1.8236962490070123,0.000107737809455,0.62,38.06,1.0,-0.1665308204629756,,-0.1665308204629756,-0.0,,-0.0,-0.1665308204629756,-2.6417690817749166,-0.3037016326223888,-1.794166580342488e-05,-0.10324910868704487,-6.338163026820852,-0.1665308204629756,,,,,1.0,-0.1665308204629756,1.0,-0.1665308204629756,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,0.0,-0.0,M1100,水泥工業,高耗水
1108,2017,提煉與礦產加工,2017,-0.0658392754732162,-0.2133106377634614,1.0,86.0,1.0,0.0,,0.0,0.0,15.794696863176252,2.107133186235716,0.0001289870238471,-1.61,38.81,1.0,-0.2133106377634614,-18.34471484765768,-0.2133106377634614,-0.0,,-0.0,-0.0,-3.3691768611646697,-0.44947392380849505,-2.7514304320035705e-05,0.3434301267991729,-8.278585851599937,-0.2133106377634614,,,,,1.0,-0.2133106377634614,1.0,-0.2133106377634614,0.0,-0.0,0.0,-0.0,,,,,,,,,0.0,-0.0,,,1.0,-0.2133106377634614,0.0,-0.0,M1100,水泥工業,高耗水
