論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
最終距離：葉玳寧之創作論述,109,碩士,葉玳寧,https://hdl.handle.net/11296/kdsbg3
學前階段的靈性教育初探---學校與家庭的實踐,109,碩士,姚孟婷,https://hdl.handle.net/11296/edf4s4
要回家了嗎?伍芯儀繪本創作論述,109,碩士,伍芯儀,https://hdl.handle.net/11296/czg3w3
國民小學師傅校長培訓課程體系之建構,109,博士,方慶林,https://hdl.handle.net/11296/3rw66k
單一回合離心超載運動對男子排球選手下肢爆發力之影響,109,碩士,周俊傑,https://hdl.handle.net/11296/5kvyes
阻?運動訓?對高科技業員工的工作壓?知覺之影響：以自我效能與心跳變??為中介變項,109,碩士,葉佳威,https://hdl.handle.net/11296/pgbgpt
陪伴學習障礙者路跑經驗：敘說探究,109,碩士,蕭正信,https://hdl.handle.net/11296/en6dfr
臺北市國小桌球隊選手知覺教練領導行為與團隊凝聚力之研究,109,碩士,呂芷妮,https://hdl.handle.net/11296/9nf23d
存在心緒與關係間的仲夏夜之夢,109,碩士,吳佳容,https://hdl.handle.net/11296/zg9sjq
從隱逸型態論陶淵明的孤獨感,109,碩士,吳政耀,https://hdl.handle.net/11296/8g2v86
?澤榮一《論語》詮釋與公益、教育思想關係研究,109,碩士,胡毓玄,https://hdl.handle.net/11296/v2ue8f
迷你足球參與動機對持續涉入之影響：以運動認知為干擾變項,109,碩士,林孟瑾,https://hdl.handle.net/11296/z68s75
教師領導推動行動學習之個案研究,109,碩士,李瓊宜,https://hdl.handle.net/11296/jcthq9
楊君慧法國號獨奏會,109,碩士,楊君慧,https://hdl.handle.net/11296/pw67bc
國文「繪說書」跨領域課程提升核心素養之個案研究,109,碩士,莊英勝,https://hdl.handle.net/11296/cm2krd
被動分手者之知覺分手原因差距性、害怕單身與分手調適之相關研究,109,碩士,蘇韻心,https://hdl.handle.net/11296/22d685
藝術創作活動對兒童情緒調節之影響:以四年級團體輔導學生為例,109,碩士,施佾?,https://hdl.handle.net/11296/n5kxyu
課後照顧服務中心教師之個案研究,109,碩士,王云宣,https://hdl.handle.net/11296/36q97n
基於深度學習的羽球賽事視頻羽球偵測與追蹤,109,碩士,李秋蘭,https://hdl.handle.net/11296/6dtty9
莊子物我關係研究,109,碩士,李宗祐,https://hdl.handle.net/11296/28fdnk
聽能訓練對提升人工電子耳植入者句子辨識與理解能力之成效,109,碩士,林妡穎,https://hdl.handle.net/11296/5k2my2
運用德爾菲法進行國小階段具綠色化學內涵的學習主題研究,109,碩士,江岱融,https://hdl.handle.net/11296/dx8j3m
桌上遊戲融入毒品防制教育對六年級學生的學習成效與學習興趣影響之研究,109,碩士,翁昆漢,https://hdl.handle.net/11296/7y8mxf
行動載具應用於國小之音樂課程發展與學生學習投入個案研究,109,碩士,陳伶惠,https://hdl.handle.net/11296/zb2er8
大專校院化學物質風險危害的宣導成效探討,109,碩士,蔡洧清,https://hdl.handle.net/11296/natenb
奧福律動融入音樂欣賞課程提升幼兒音樂概念之行動研究,109,碩士,陳怡玲,https://hdl.handle.net/11296/r8m6m5
傾聽失智症長者生命絮語之敘說探究,109,碩士,林祐鉞,https://hdl.handle.net/11296/5bvqhw
為彼此完全盛開——鯨向海詩作研究,109,碩士,賴亭秀,https://hdl.handle.net/11296/4mqut7
真實動作催化創傷修復經驗之?事研究,109,碩士,黃玥苓,https://hdl.handle.net/11296/qg6pkb
愛情的呢喃與實踐:王芷薇創作論述,109,碩士,王芷薇,https://hdl.handle.net/11296/tnkx85
凝視?臺灣社會被壓抑的女性聲音：舞蹈作品《生?深?聲》創作分析,109,碩士,吳瑛芳,https://hdl.handle.net/11296/znx926
鳴啼之鳥不展翅：彭翊凡創作論述,109,碩士,彭翊凡,https://hdl.handle.net/11296/dp7ujd
大專院校學生運動參與情形與學習認知需求感受之研究,109,博士,呂惟帆,https://hdl.handle.net/11296/j423mt
我國公務機關育嬰留職停薪及其代理機制之研究–以勞工保險局為例,109,碩士,陳惠銘,https://hdl.handle.net/11296/8u6789
不定向飛靶射擊之眼跡追蹤分析—個案研究,109,碩士,莊翰霖,https://hdl.handle.net/11296/uuvjx5
益智區同儕互動之問題事件及其解決策略,109,碩士,張美約,https://hdl.handle.net/11296/4t46ep
臺北市國民小學教師兼任行政職務意願與工作滿意度關係之研究,109,碩士,方盈予,https://hdl.handle.net/11296/s6292d
應用程式運用在九年級音樂創作教學之行動研究,109,碩士,陳士美,https://hdl.handle.net/11296/2mr7c2
大安森林公園蜻蛉目昆蟲及棲地經營管理,109,碩士,李凱云,https://hdl.handle.net/11296/vc42w4
1994年到2018年臺灣音樂教育社會學相關學位論文之內容分析,109,碩士,鄧琬亭,https://hdl.handle.net/11296/6tcsjw
公私協力模式之志工招募與運用-以2017臺北世大運為例,109,碩士,賴宣宇,https://hdl.handle.net/11296/8q647c
精神型領導、工作生活品質與組織公民行為之研究：以新竹縣基層行政警察為例,109,碩士,林伯諭,https://hdl.handle.net/11296/763s47
臺灣器樂家發生演奏傷害之研究,109,碩士,劉致良,https://hdl.handle.net/11296/3dm5vv
臺灣新住民與原在籍子女數理學業成就差異及其成因之分析：以TIMSS 2011八年級學生為例,109,博士,賴俊生,https://hdl.handle.net/11296/2n78mm
校務資料視覺化分析及應用,109,碩士,方承琇,https://hdl.handle.net/11296/c5xe4g
運用繪本與讀者劇場進行英文課程對提升國中八年級學生英文朗讀能力之行動研究,109,碩士,曲延珮,https://hdl.handle.net/11296/9q5qk9
國民中學STEM課程融入自然科學領域教學之研究-以光議題為例,109,碩士,盧鈺,https://hdl.handle.net/11296/j2p479
植基於物聯網之交通號誌智慧管控系統,109,碩士,林鈺翔,https://hdl.handle.net/11296/um7y69
基於NB-IoT及行動APP之排隊叫號系統,109,碩士,蘇肇楷,https://hdl.handle.net/11296/5357p5
居家檢疫人員之管控系統,109,碩士,陳筱萱,https://hdl.handle.net/11296/a85gx5
編織布自動化生產之布面瑕疵偵測規劃,109,碩士,鄭富元,https://hdl.handle.net/11296/5978kf
醫事檢驗服務品質之研究–以S醫事檢驗所為例,109,碩士,謝順發,https://hdl.handle.net/11296/6mw737
最佳化二維軌跡規劃與飛拍技術,109,碩士,陳柏翔,https://hdl.handle.net/11296/pn2gpm
分析手指運動訊號的傳輸,109,碩士,林煇恁,https://hdl.handle.net/11296/eznfb6
光纖式金奈米結合免疫吸附測定法用於快速檢測膠質纖維酸性蛋白,109,碩士,張雅筑,https://hdl.handle.net/11296/ns6hc6
以延伸式科技接受模型探討國小學生於科學教育領域中運用擴增實境科技融入教學進行學習之研究,109,博士,蔡孟君,https://hdl.handle.net/11296/9299tz
銀行信用風險與公司治理之關聯,109,碩士,康雅鈞,https://hdl.handle.net/11296/mzf8u2
旅遊服務品質之量化分析,109,博士,Phanee Thipwong,https://hdl.handle.net/11296/gyu4nv
從知覺政府政策、工作條件滿意度與生活滿意度探討在臺越南移工工作投入之研究,109,碩士,裴亨,https://hdl.handle.net/11296/r78m3a
粒線體蘋果酸?的離胺酸乙醯化模擬突變對其四級結構及?活性之影響,109,碩士,張育僑,https://hdl.handle.net/11296/cmrnr4
論醫療暴力行為之隱形被害人—從外部醫療暴力犯罪探討醫療法第24條與第106條規定之立法,109,碩士,蔡佳綾,https://hdl.handle.net/11296/8m8z82
以物理模型探討弱面位態與間距對邊坡變形的影響,109,碩士,王兆譽,https://hdl.handle.net/11296/555k6s
唐．趙蕤《長短經》縱橫長短之術研究,109,碩士,袁曼華,https://hdl.handle.net/11296/a4um4n
使用融合的RDB U-Nets標記衛星影像中的水禽禽場,109,碩士,張耿誌,https://hdl.handle.net/11296/pxhuzz
評估真菌發酵物對肉雞之生長性能、抗氧化力、免疫調節及腸道形態之影響,109,碩士,莊文揚,https://hdl.handle.net/11296/8cx597
數位時代下未成年人隱私保護法制之研究,109,碩士,許惠珺,https://hdl.handle.net/11296/bg7prs
應用於工具機之嵌入式多感測器振動量測系統,109,碩士,陳佩萱,https://hdl.handle.net/11296/p3k9y8
兩次臺海危機與金門撤兵問題：以臺美交涉為中心的探討,109,碩士,陳亭瑄,https://hdl.handle.net/11296/7p3kcv
都市與山城── ──呂游銘與劉伯樂圖畫書中的童年記憶研究,109,碩士,陳智華,https://hdl.handle.net/11296/877rxc
越南市場消費性家電品牌創立比較分析,109,碩士,彭慧蓉,https://hdl.handle.net/11296/35dysx
台灣圖畫書中1920~1980的歷史記憶書寫研究,109,碩士,黃馨儀,https://hdl.handle.net/11296/2btdpg
機率式土壤液化危害度評估之應用-以臺中市清水區為例,109,碩士,詹穎承,https://hdl.handle.net/11296/u34g73
健康概念宣稱對食品購買意願的影響:以健康效益認知為中介變項,109,碩士,石凱舟,https://hdl.handle.net/11296/585n72
立法懈怠違憲審查之研究,109,碩士,趙俊維,https://hdl.handle.net/11296/3x8w3m
發展抗磷脂質症候群之免疫治療策略,109,博士,趙雅萱,https://hdl.handle.net/11296/2pk3z3
情緒勞務與工作滿意度關聯性之研究-以地方議會議員助理為例,109,碩士,賴威志,https://hdl.handle.net/11296/fss4sh
健康行為之影響因素分析:以精油使用為例,109,碩士,賴群岳,https://hdl.handle.net/11296/s27zfc
彰化地區小菜蛾抗藥性調查與管理研究,109,碩士,吳宗融,https://hdl.handle.net/11296/wjrs6g
吸入性類固醇在慢性阻塞性病人能否減低肺癌罹患率之探討,109,碩士,吳昆明,https://hdl.handle.net/11296/72z4xp
以IMG基因組定序分析平台探討Sphingomonas菌屬對人工合成污染物的降解潛力,109,碩士,林志旻,https://hdl.handle.net/11296/qph2ea
台灣格特氏隱球菌分子流行病學調查、藥劑感受性及致病性之研究,109,博士,林國璽,https://hdl.handle.net/11296/wq4sp7
以生物資訊資料庫探討Arthrobacter sp.之人工合成有機物降解途徑與潛力,109,碩士,邱塍崴,https://hdl.handle.net/11296/fj8kq6
以有限元素法進行壓電元件與金屬直接接合應力分析及其應用,109,碩士,洪海紋,https://hdl.handle.net/11296/msd5jf
機率式土壤液化危害度評估之應用-以臺中市沙鹿區及梧棲區為例,109,碩士,唐裕凱,https://hdl.handle.net/11296/jwpgc9
同伴動物家人支持計畫對家庭暴力目睹兒童之研究,109,碩士,萬宸禎,https://hdl.handle.net/11296/gwhy9f
侵權行為之純經濟損失案例研討,109,碩士,林莉華,https://hdl.handle.net/11296/539g92
博物館家庭觀眾學習資源包之使用經驗 —以對話式閱讀技巧為例,109,碩士,劉昕昀,https://hdl.handle.net/11296/4ker5a
液相層析串聯質譜法測定諾麗果健康食品中多酚類與環烯醚?類,109,碩士,張智傑,https://hdl.handle.net/11296/k4865p
應用SORT多物件追蹤技術之車輛行人計數系統,109,碩士,楊智傑,https://hdl.handle.net/11296/xuf2ye
校長課程領導與學校本位課程發展之研究:以偏鄉J校為例,109,碩士,程文頤,https://hdl.handle.net/11296/637xdc
服飾品牌策略與消費者再購意願之關係研究:以H&M為例,109,碩士,尹琪美,https://hdl.handle.net/11296/f6y662
考量用戶體驗之電子商務協同過濾推薦,109,碩士,林雯儀,https://hdl.handle.net/11296/xquejy
基於BERT與混淆發音對影片字幕轉換之專業詞校正,109,碩士,王昱婷,https://hdl.handle.net/11296/m8cayk
蒙特梭利學前教材的設計與運用—以台灣水果為例,109,碩士,黃律晴,https://hdl.handle.net/11296/3w7et4
探討國小教師對應用行動學習至各領域學習課程之觀點與教學行為改變,109,碩士,劉?蔆,https://hdl.handle.net/11296/2ewp43
台灣工具機企業價值創造類型與訂價模式,109,碩士,陳威廷,https://hdl.handle.net/11296/8sfmfq
利用Apache Spark大數據分析方法探勘台灣地區交通事故受傷程度之研究-以台中市與桃園市為例,109,碩士,陳逢麒,https://hdl.handle.net/11296/772756
電影中的景觀情緒研究 ——以少年PI 的奇幻漂流為例,109,碩士,?琪,https://hdl.handle.net/11296/k7mrgf
董事會成員及高階主管性別對董監事責任保險需求之影響,109,碩士,邱玟綾,https://hdl.handle.net/11296/u8k6vy
城市意象作為城市字體設計之探討,109,碩士,柯瑜慧,https://hdl.handle.net/11296/6su85z
應用亞臨界水解系統作為廚餘與食品污泥再利用為有機肥料基質之初步研究,109,碩士,鍾孟璇,https://hdl.handle.net/11296/v9ep9f
蒙特梭利學前 3-6 歲幼兒教材的設計與運用—寵物狗,109,碩士,趙雅君,https://hdl.handle.net/11296/dn488d
蒙特梭利學前教材的設計與運用-以青蛙的生命歷程為例,109,碩士,張馨文,https://hdl.handle.net/11296/pc9q75
芥物之宇－昆蟲標本於洪永欣創作中的運用與指涉意涵,109,碩士,洪永欣,https://hdl.handle.net/11296/5g2qxd
輻射型光柵之製作與角度量測應用之研究,109,碩士,趙家輝,https://hdl.handle.net/11296/cdn8tq
博物館家庭觀眾互動模式之研究－ 以新北市立十三行博物館八里時光機展廳為例,109,碩士,余品萱,https://hdl.handle.net/11296/9u34vg
以對話機器人分享颱風資訊應用之研究,109,碩士,蕭詩蓉,https://hdl.handle.net/11296/bv7359
財經新聞巨量資料分析之股票投資決策輔助系統,109,碩士,游子宏,https://hdl.handle.net/11296/6x266x
溶液法製備氧化鎂薄膜應用於電阻式記憶體之研究,109,碩士,吳梓菘,https://hdl.handle.net/11296/e83s7v
雙螺旋型超穎結構之波傳與擷能分析,109,碩士,張宇齊,https://hdl.handle.net/11296/e8w9m9
Do Social Endorsements Help or Hurt Brands? Impact of Social Endorsements on Customer Behavioral Intentions,109,博士,泰輝忠,https://hdl.handle.net/11296/5p54fy
探討創意老化族群之社群媒體內容創作行為-以發展社會連結為視角,109,碩士,黃郁婷,https://hdl.handle.net/11296/u29jn3
利用連線固相萃取液相層析串聯質譜法定量人類頭髮中多種鄰苯二甲酸酯代謝物,109,碩士,何玟穎,https://hdl.handle.net/11296/8s2dn9
新型平移式並聯機構之設計與分析,109,碩士,黃聖元,https://hdl.handle.net/11296/q2v33r
燃料電池氣體擴散層中兩相流計算模型之建立與分析,109,碩士,李其,https://hdl.handle.net/11296/c9qh74
粒線體移植在神經病變性疼痛大鼠之潛在治療效果,109,碩士,邱馨誼,https://hdl.handle.net/11296/qrw2pp
以懸空技術實現無基板可轉移式薄膜之表面電漿元件,109,碩士,黃奕璁,https://hdl.handle.net/11296/sh35zf
微小化太陽極紫外線光度計之校正,109,碩士,孫振倫,https://hdl.handle.net/11296/973c2z
薪酬委員會特性與薪資資訊,109,博士,蔡玉玲,https://hdl.handle.net/11296/a628d8
以串聯彈性致動器呈現任意穩定虛擬勁度,109,碩士,李育昇,https://hdl.handle.net/11296/me8e85
步進馬達扭矩控制方法之研究,109,碩士,黃彥霖,https://hdl.handle.net/11296/8mjm7n
研究B型肝炎病毒表面蛋白於肝癌中表現之調控機轉,109,碩士,黃思璇,https://hdl.handle.net/11296/p6dqvd
開發一用於四肢癱瘓病人環境控制之可攜式即時智慧標籤辨識系統,109,碩士,侯威安,https://hdl.handle.net/11296/ntjmd3
使用基於生物力學之全域最佳化方法於不同下顎骨幾何條件下之All-on-4全口速定植牙設計,109,碩士,柯昀昇,https://hdl.handle.net/11296/ak4q9r
應用自適應主動學習於偵測原發性肝癌腫瘤及壞死區域,109,碩士,林詩軒,https://hdl.handle.net/11296/rncabx
基於特徵聚集以提升抵抗對抗性攻擊之強健性之卷積神經網路訓練法,109,碩士,顏廷安,https://hdl.handle.net/11296/jn5swb
利用染色分解針對多來源H＆E染色切片之細胞核分割,109,碩士,徐弘峻,https://hdl.handle.net/11296/2f6y2w
基於深度卷積神經網絡特徵相似性之恢復性剪枝演算法,109,碩士,陳震,https://hdl.handle.net/11296/wwe8j7
非侵入式光學穿戴型量測裝置量測人體血紅素與運動的變化關係,109,碩士,顏辰哲,https://hdl.handle.net/11296/2s9emx
利用高解析質譜儀數據結合訊號搜尋策略鑑定DINP代謝產物做為曝露指標及其應用,109,博士,許仁譯,https://hdl.handle.net/11296/agxv3w
光點陣?斜掃描無光罩式微影系統開發,109,博士,簡弘量,https://hdl.handle.net/11296/acs766
量化卷積神經網路之二維脈動陣列加速器設計,109,碩士,劉珈寧,https://hdl.handle.net/11296/3g2585
利用超解析延遲都卜勒映射和反射BPSK/BOC訊號之海面風速遙測技術,109,博士,王澔宇,https://hdl.handle.net/11296/5g2d9k
高熵合金薄膜之機械性質與表面電性成像分析,109,碩士,李伊宸,https://hdl.handle.net/11296/e8r8e9
3D列印客製化頸護具設計軟體開發,109,碩士,吳易修,https://hdl.handle.net/11296/8v9bd6
以新穎製程製作高品質塔姆電漿子雷射共振腔之研究,109,碩士,吳奕寰,https://hdl.handle.net/11296/daw939
新穎鈣鈦礦奈米薄膜面射型雷射共振腔之特性研究,109,碩士,詹佩玟,https://hdl.handle.net/11296/kn9h4w
有機鐵電薄膜材料的介電極化效應研究,109,碩士,許虹渟,https://hdl.handle.net/11296/n36wzd
以系統模擬探討過號看診對預約系統之影響-以骨科門診為例,109,碩士,黃國庭,https://hdl.handle.net/11296/2agxv5
前瞻顯示器非晶態銦鎵鋅氧薄膜電晶體之可靠度與物理機制,109,博士,陳宏誌,https://hdl.handle.net/11296/s65phd
以財務及公司治理面向探討台灣半導體產業危機診斷之實證分析,109,碩士,莊嘉慧,https://hdl.handle.net/11296/7h767x
運用神經網路於老式錄音的語音增強研究,109,碩士,劉益呈,https://hdl.handle.net/11296/uk35zn
五夸克(Pentaquark) 粒子 Pc 的結構探討,109,碩士,羅尤維,https://hdl.handle.net/11296/2q3qrd
Pc的分子結構探討,109,碩士,潘肯可,https://hdl.handle.net/11296/8e4f7v
使用新穎序列流體化床均質顆粒化雙反應槽回收豬場廢水中之氮鉀磷,109,博士,黎文江,https://hdl.handle.net/11296/pasc9m
利用相場模擬擬靜態裂縫開展,109,碩士,王毓晟,https://hdl.handle.net/11296/t752d8
交織觀點下的企業轉型之策略實踐：C公司RTS計劃之個案研究,109,碩士,陳泉霖,https://hdl.handle.net/11296/4trc2d
覆述與複?：張亦絢小?中的性別主體,109,碩士,林筱娟,https://hdl.handle.net/11296/46mwv5
永磁同步電機雙模式切換控制應用騎乘訓練平台,109,碩士,江宗祐,https://hdl.handle.net/11296/74fsvx
三維智動化磁石檢測平台開發,109,碩士,劉秉議,https://hdl.handle.net/11296/q26h4d
基於藍牙網格網路之燈光控制與帶權重的質心室內定位系統,109,碩士,廖松陽,https://hdl.handle.net/11296/xstfr3
高性能鋰離子電池負極材料鈦酸鋰(LTO)之表面性質研究,109,博士,藍三,https://hdl.handle.net/11296/zs233f
針對資源匱乏邊緣運算裝置之深度學習推論框架設計與實作,109,碩士,李俊德,https://hdl.handle.net/11296/u77waw
論不動產交易所得稅之稅基,109,碩士,簡硯姝,https://hdl.handle.net/11296/672hmf
應用Pleiades衛星影像萃取高雄農地範圍之不透水表面,109,碩士,娜文蒂,https://hdl.handle.net/11296/85b2gb
改善鍵值快取系統於非揮發式記憶體之效能,109,碩士,柯宗銘,https://hdl.handle.net/11296/psyg9j
石化與可再生燃油的層流火焰速度和點火延遲特性之數值模擬研究,109,碩士,李浩,https://hdl.handle.net/11296/yh88z8
以第一原理分子動力學模擬探討電極與電解液介面對於鋰離子電池層狀正極材料之影響,109,碩士,潘泰宇,https://hdl.handle.net/11296/m6n3ec
適用於大型混合尺寸設計藉由快速標準邏輯閘擺置達成擁擠度感知之模塊擺置器,109,碩士,陳家健,https://hdl.handle.net/11296/zsx7ys
基於數學分析模型能減少全域及局部繞線溢出之擺置演算法,109,碩士,黃崇瑋,https://hdl.handle.net/11296/r7k737
在多層封裝架構中用來處理預先分配連線之基底層繞線法,109,碩士,劉彥欣,https://hdl.handle.net/11296/zpgjw5
一個應用於穿戴裝置即時癲癇檢測與辨識之高效能可編程的RISC-V指令集卷積類神經網路協同處理器,109,碩士,張耀澤,https://hdl.handle.net/11296/hatnk6
探索以可繞度為導向且能考慮設計階層之三維積體電路設計流程,109,碩士,林維新,https://hdl.handle.net/11296/zrhec8
適用於混和尺寸電路基於數學分析公式以處理資料流導向之模塊擺置原型,109,碩士,陳曜杰,https://hdl.handle.net/11296/c9grhf
探討TIAM2過度表現所引發癌化的機制,109,博士,詹雅玲,https://hdl.handle.net/11296/79qrr3
中央銀行溝通政策對股票市場影響—以臺灣中央銀行新聞稿為例,109,碩士,郭軒宏,https://hdl.handle.net/11296/6ep636
兩漢氣論下的生命觀研究,109,博士,黃旭,https://hdl.handle.net/11296/zvqhzg
使用者友善的區域差分隱私,109,碩士,孫榕辰,https://hdl.handle.net/11296/2525u9
應用服務創新於醫療系統建置與病安管理：以B肝化療為例,109,碩士,張瑞娟,https://hdl.handle.net/11296/2ezcje
在二頭肌腱固定手術運用創新互聯式錨釘結構-大體肩關節力學研究,109,博士,官法全,https://hdl.handle.net/11296/a72vt2
利用HER-2/neu ?動子驅動攜帶N-聚醣?1之溶瘤腺病毒以治療膀胱癌,109,碩士,郭?德,https://hdl.handle.net/11296/72xgjv
製備馬來酸酐與離子改質聚丙烯並應用於功能性聚丙烯添加劑之研究,109,博士,吳孟衡,https://hdl.handle.net/11296/qyudq4
有機固態電解質薄膜電晶體電特性研究及應用,109,碩士,蕭詠平,https://hdl.handle.net/11296/286yvh
"有關於平面上\""凸集分割的最適長度假說\""的進展",109,碩士,王柏翔,https://hdl.handle.net/11296/2kfv46
利用表面電漿子共振能量轉移在過渡金屬氧化物半導體中誘導多重量子位元疊加的自旋電子產氫,109,博士,龔柏諺,https://hdl.handle.net/11296/gpbjkf
卷積神經網路模型壓縮與量化感知訓練,109,碩士,賴昱安,https://hdl.handle.net/11296/k87h52
社會自尊、復原力、社會情緒對幸福感之影響,109,碩士,井立?,https://hdl.handle.net/11296/t98wkr
蘭姆波與壓電換能器應用於具人工智慧之超音波觸控感測面板,109,碩士,黃騰平,https://hdl.handle.net/11296/8te2t7
可控制壓力分佈的奈米壓印技術與軟性光罩的曲面黃光微影製程,109,碩士,陳宥翔,https://hdl.handle.net/11296/5e9j55
商業模式企業轉型之研究：以泵浦產業Y公司為例,109,碩士,黃琮凱,https://hdl.handle.net/11296/f869m8
應用微擾方法進行嵌入式單層奈米碳管之三維靜力分析,109,碩士,邱竑閔,https://hdl.handle.net/11296/e628w5
磁控電子束轟擊金屬離子推進器中電子軌跡之探討,109,碩士,林宛儀,https://hdl.handle.net/11296/5ejmm3
使用FMCW雷達系統在複雜非穩態雜波環境下以ECEPC演算法還原生理訊號,109,碩士,黃敬堯,https://hdl.handle.net/11296/tq49rc
共平面內浮動圓環孔型電極液晶透鏡陣列製作與其應用於積分成像系統,109,碩士,石文宏,https://hdl.handle.net/11296/98dz83
電控調制共軸雙焦距液晶透鏡於具有立體影像能力之擴增實境研究,109,碩士,嚴煜翔,https://hdl.handle.net/11296/shkcen
以有限環形柱體元素法進行非均質正向性材料同心圓環殼之撓曲分析,109,碩士,李恩,https://hdl.handle.net/11296/q7aha9
瀝青混凝土鋪築厚度及鋪面材料強度對路面使用壽命影響之探討,109,碩士,林呈諺,https://hdl.handle.net/11296/gzs7te
消費者對線上旅遊網站的使用意向,109,碩士,曾漢明,https://hdl.handle.net/11296/yt6v46
以細胞實驗結合食品汙染物氨基甲酸乙酯誘導之肺癌動物模式評估越南巴豆純化物治療肺癌之機轉與安全性,109,碩士,黃怡諠,https://hdl.handle.net/11296/p69h69
台灣管理顧問業之商業模式探討,109,碩士,楊晴雅,https://hdl.handle.net/11296/3p32am
神經鬆動術對於糖尿病疼痛神經病變之感覺異常與神經退化之治療效果: 動物模型基礎研究,109,博士,朱冠丞,https://hdl.handle.net/11296/z6zk7t
附著性和抹除性的病原體透過宿主的CDK1-formin訊息路徑造成微絨毛抹除,109,博士,黃晟榮,https://hdl.handle.net/11296/536t4b
臺灣歷史航照影像鑲嵌及地理對位處理,109,碩士,林姵安,https://hdl.handle.net/11296/82563v
台灣血糖測試片製造廠商業模式初探,109,碩士,王?婷,https://hdl.handle.net/11296/v9qn66
臺南市漁民對環保艦隊計畫認知及參與之研究,109,碩士,王廷榆,https://hdl.handle.net/11296/5vka74
國營企業綠色能源轉型管理議題-以台灣電力公司為例,109,碩士,翁子育,https://hdl.handle.net/11296/a7x9a7
透過五大人格特質探討跨領域創新課程中的團隊組成策略以優化合作氣氛,109,碩士,張維庭,https://hdl.handle.net/11296/ef6cfw
矽晶型太陽能電池模組資源循環之研究,109,碩士,陳彥融,https://hdl.handle.net/11296/5me6w4
The Effect of Partner-Rival Geographic Co-location on R＆D Alliance Governances and Designs,109,碩士,阮氏金蓮,https://hdl.handle.net/11296/9ne8um
一對圓柱體的局部沖刷形態：孔隙率和間距的影響,109,碩士,詹術攀,https://hdl.handle.net/11296/3s8yk4
磨潤、抗腐蝕及導電性質於CrCx與CrAlxC鍍層及應用於燃料電池金屬雙極板之研究,109,碩士,陳冠宇,https://hdl.handle.net/11296/r9ab6r
上海貨櫃運輸航運價格指數之預測績效研究,109,碩士,陸志鴻,https://hdl.handle.net/11296/yz346s
研究鎳基合金713-LC於雷射粉床熔融之裂紋機制、顯微組織及機械性質,109,碩士,拉木信,https://hdl.handle.net/11296/4gm6r6
高分子半導體/絕緣體混摻之薄膜電晶體研究及其應用,109,博士,林博仁,https://hdl.handle.net/11296/xwkz29
新型鈣/磷/硫基骨取代物之物理、化學及生物性質探討,109,博士,楊秉宸,https://hdl.handle.net/11296/p99255
手持式乳癌相關淋巴水腫監測器材設計,109,博士,何正宇,https://hdl.handle.net/11296/nkbp86
廢棄釩液流電池質子交換膜循環技術之研究,109,碩士,陳俞安,https://hdl.handle.net/11296/8q692a
支援資??用及過?器尺寸可擴展性之一維卷積加速器設計與其電子系統層級驗證平台,109,碩士,吳庭嘉,https://hdl.handle.net/11296/b5b528
產業結構、核心資源與雙元策略之關係：以台灣金融資訊軟體產業A公司為例,109,碩士,周昱璋,https://hdl.handle.net/11296/c6padt
機能性高分子的合成及在不對稱結構體誘導及致動器應用之研究,109,博士,日亞尼,https://hdl.handle.net/11296/679u52
珍妮．克勞芙德通往梨子樹與地平線的旅程：以黑人女性主義閱讀《他們眼望上蒼》,109,碩士,林晏旬,https://hdl.handle.net/11296/r8qaxz
基於複合域算術之簡化AES演算複雜度的硬體設計,109,碩士,鄧有敦,https://hdl.handle.net/11296/z35aqg
電商與實體商消費者行為模式之研究,109,碩士,黃馨儀,https://hdl.handle.net/11296/62zz64
轉爐石應用於高速公路之績效評估,109,碩士,林佑任,https://hdl.handle.net/11296/dtcjaa
應用數據分析於零售業通路行銷之研究,109,碩士,劉璦遠,https://hdl.handle.net/11296/ab6wj5
"Investigating Non-Muslim Consumers’ Purchase Intention Towards Halal Food: The Effect of Animal Welfare, Health Consciousness, and Halal Awareness",109,碩士,茉莉,https://hdl.handle.net/11296/pxfuz6
廢溶劑應用於光電廢水?硝回收之效益評估研究,109,碩士,周子欽,https://hdl.handle.net/11296/yz92mc
具數位輸出之全新電壓型類比乘法器,109,碩士,潘韋翰,https://hdl.handle.net/11296/h4bpgd
網約車及汽車共享對應自行駕車之偏好研究－比較上海及杭州之差異,109,碩士,徐一峰,https://hdl.handle.net/11296/h268fr
應用於多模式神經網路之線上協同知識精餾演算法,109,碩士,劉子瑄,https://hdl.handle.net/11296/f5f6ad
探討臺灣當代另類攝影教育：以Onfoto Studio為例,109,碩士,李翊寧,https://hdl.handle.net/11296/4uu347
明星經理人、經理人權力與公司支付政策–以台灣電子業為例,109,碩士,邱宏杰,https://hdl.handle.net/11296/a29mmm
自由活塞式史特靈引擎之平面彈簧最佳化設計,109,碩士,孫偉倫,https://hdl.handle.net/11296/73e823
2D 虛擬實境系統,109,碩士,袁康祥,https://hdl.handle.net/11296/5wqz3p
利用非均相成核系統來製備碳量子點及其特性的分析,109,碩士,吳建德,https://hdl.handle.net/11296/25fc69
Psychological Attributes and New Ways of Working: The Moderating Effect of Work Engagement,109,碩士,穆索法,https://hdl.handle.net/11296/94ekj4
